x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.5947932004928589,0.23962628841400146,-0.21558639407157898,0.5986018776893616,0.22546222805976868,-0.19964011013507843,0.6017215251922607,0.2252178192138672,-0.19966761767864227,0.6035519242286682,0.22536125779151917,-0.19966429471969604,0.5893261432647705,0.22742250561714172,-0.20167973637580872,0.5864946842193604,0.22836941480636597,-0.20169994235038757,0.5832109451293945,0.2296522855758667,-0.2017315924167633,0.6063538193702698,0.23254594206809998,-0.10186748206615448,0.5801910758018494,0.23897337913513184,-0.11210869997739792,0.60099196434021,0.2557276785373688,-0.17871135473251343,0.58980393409729,0.2581305205821991,-0.18171077966690063,0.6354429721832275,0.3285979628562927,-0.030838005244731903,0.5600645542144775,0.3401126265525818,-0.05599921941757202,0.6471948027610779,0.43146812915802,-0.0006562172784470022,0.5511173605918884,0.44518184661865234,-0.023000406101346016,0.6539306640625,0.5256599187850952,-0.1150924488902092,0.5475665926933289,0.5370720028877258,-0.10210493206977844,0.6576744318008423,0.5552716851234436,-0.144924134016037,0.5440124273300171,0.5668999552726746,-0.1308266520500183,0.65179443359375,0.5539754629135132,-0.17547746002674103,0.5495389699935913,0.5650620460510254,-0.1591377854347229,0.6491072177886963,0.544055163860321,-0.1297830045223236,0.5523062944412231,0.5546889901161194,-0.11481687426567078,0.6257336735725403,0.5330246686935425,0.013843012042343616,0.5802740454673767,0.5370870232582092,-0.013920209370553493,0.6297380924224854,0.696071982383728,0.004187460523098707,0.5821369290351868,0.6936566829681396,-0.02573428861796856,0.6355007886886597,0.8376002311706543,0.14767636358737946,0.5789818167686462,0.8422889709472656,0.11480895429849625,0.6285074353218079,0.8592444658279419,0.1550573855638504,0.5800289511680603,0.8626366257667542,0.12203090637922287,0.6587802171707153,0.8933587670326233,0.042510341852903366,0.5857515335083008,0.903924822807312,0.004894085228443146
0.5942650437355042,0.23978093266487122,-0.2117174118757248,0.5984585881233215,0.22568857669830322,-0.19481240212917328,0.6012921929359436,0.22546888887882233,-0.19483011960983276,0.6032218337059021,0.22559629380702972,-0.19480599462985992,0.5888407826423645,0.22764819860458374,-0.19776012003421783,0.5857188105583191,0.2286815047264099,-0.19777794182300568,0.5826588869094849,0.22992810606956482,-0.1977940946817398,0.6063672304153442,0.23280219733715057,-0.09358213096857071,0.5792430639266968,0.239240825176239,-0.10847406834363937,0.6006011962890625,0.2561723589897156,-0.17392610013484955,0.5889399647712708,0.2583669126033783,-0.1781521737575531,0.6354143619537354,0.32860150933265686,-0.023489151149988174,0.5595465302467346,0.34012413024902344,-0.05475015193223953,0.6462686657905579,0.4311058521270752,-0.001137968385592103,0.5507546663284302,0.4446897804737091,-0.026212729513645172,0.6538124084472656,0.5242058038711548,-0.12889720499515533,0.5472815632820129,0.5355735421180725,-0.11277575045824051,0.6576722860336304,0.5545472502708435,-0.16057421267032623,0.543989896774292,0.5665208697319031,-0.14401906728744507,0.6518600583076477,0.5535693764686584,-0.19114795327186584,0.5491812825202942,0.564296305179596,-0.17019881308078766,0.6492264270782471,0.5440587401390076,-0.14435246586799622,0.5516299605369568,0.5545735359191895,-0.12505964934825897,0.6257420182228088,0.5333766341209412,0.014152842573821545,0.580291211605072,0.5372496843338013,-0.014228570275008678,0.6296376585960388,0.6960644721984863,0.009774244390428066,0.582057774066925,0.6948795318603516,-0.025563746690750122,0.6360324621200562,0.8371441960334778,0.15880699455738068,0.578965961933136,0.8430919647216797,0.11635098606348038,0.6289536356925964,0.8577666878700256,0.16682212054729462,0.5807122588157654,0.8624359369277954,0.12356635183095932,0.6586139798164368,0.8915292024612427,0.053281836211681366,0.5857470631599426,0.9039031863212585,0.005808273795992136
0.5930649638175964,0.23984643816947937,-0.22896891832351685,0.597374677658081,0.22569821774959564,-0.2127343863248825,0.6003805994987488,0.22548088431358337,-0.21274659037590027,0.6021687984466553,0.2256026268005371,-0.2127206027507782,0.5875847339630127,0.22769424319267273,-0.21633173525333405,0.5845111608505249,0.22876644134521484,-0.2163526862859726,0.5812965035438538,0.22999940812587738,-0.21637098491191864,0.6056737899780273,0.23282580077648163,-0.11009551584720612,0.5779884457588196,0.23925866186618805,-0.12796159088611603,0.5994624495506287,0.25632449984550476,-0.1901116818189621,0.5877563953399658,0.2584965229034424,-0.19524778425693512,0.6343164443969727,0.3285609185695648,-0.03107302635908127,0.5581706166267395,0.33992764353752136,-0.06940755248069763,0.6449865698814392,0.43029218912124634,0.005125736352056265,0.5495718121528625,0.4420565366744995,-0.034695979207754135,0.6530255675315857,0.5225614309310913,-0.10343912243843079,0.5458736419677734,0.5347387194633484,-0.115435391664505,0.6571334600448608,0.5539284944534302,-0.12973423302173615,0.5428460836410522,0.5661082863807678,-0.14504052698612213,0.6517540216445923,0.5531676411628723,-0.16279131174087524,0.5477973818778992,0.5637848973274231,-0.1718529611825943,0.6491780877113342,0.5440559983253479,-0.1191977709531784,0.5499898791313171,0.5544630289077759,-0.1277792602777481,0.6252550482749939,0.5327232480049133,0.014656836166977882,0.5800352692604065,0.5364450812339783,-0.014738023281097412,0.6296374201774597,0.6960330605506897,0.011515521444380283,0.5820271968841553,0.6947365999221802,-0.025698145851492882,0.6360723972320557,0.83689945936203,0.15710727870464325,0.5789534449577332,0.8434731960296631,0.11440212279558182,0.6291354894638062,0.8569890856742859,0.1647358238697052,0.5809053182601929,0.8618547320365906,0.1212926134467125,0.6581680178642273,0.8901353478431702,0.0514947734773159,0.5857773423194885,0.9035953283309937,0.0017625413602218032
0.5910015106201172,0.23990574479103088,-0.23085086047649384,0.5953359007835388,0.22585414350032806,-0.21513138711452484,0.5986306667327881,0.2256261557340622,-0.21514303982257843,0.6007711291313171,0.22573503851890564,-0.21512174606323242,0.5857816934585571,0.22780700027942657,-0.21813027560710907,0.5827951431274414,0.22883883118629456,-0.2181522697210312,0.5794584155082703,0.23002012073993683,-0.2181747853755951,0.6038206219673157,0.23293116688728333,-0.1137225553393364,0.5764048099517822,0.23914077877998352,-0.12855897843837738,0.5971652269363403,0.25634005665779114,-0.19227148592472076,0.5854308009147644,0.25849685072898865,-0.19660261273384094,0.6321347951889038,0.3278300166130066,-0.0345546156167984,0.5558067560195923,0.3391626477241516,-0.06908147782087326,0.6426761150360107,0.4291309416294098,0.007437766529619694,0.5477243065834045,0.44069573283195496,-0.0326848141849041,0.6516565680503845,0.5214959979057312,-0.09326782077550888,0.5443469285964966,0.5340594053268433,-0.11513582617044449,0.655983030796051,0.5534267425537109,-0.11800875514745712,0.5416334271430969,0.5654719471931458,-0.14312341809272766,0.6512783765792847,0.5526716113090515,-0.15092097222805023,0.5465222001075745,0.5629122853279114,-0.17059150338172913,0.6487696170806885,0.5438902378082275,-0.10866060853004456,0.5486859679222107,0.5540634989738464,-0.12714819610118866,0.62410968542099,0.5314249396324158,0.014611872844398022,0.5790863037109375,0.5356854796409607,-0.014693859964609146,0.6296387910842896,0.6957610249519348,0.011431264691054821,0.5809774398803711,0.6944367289543152,-0.025605281814932823,0.6361024379730225,0.8362523317337036,0.14806793630123138,0.5789568424224854,0.8436318635940552,0.1128159761428833,0.6293022036552429,0.8563520312309265,0.15451636910438538,0.581477701663971,0.861693263053894,0.1193455159664154,0.6580407619476318,0.8884435296058655,0.03782772272825241,0.5857741236686707,0.9025548100471497,-7.277366967173293e-05
0.5887396931648254,0.23994725942611694,-0.23676946759223938,0.5931382775306702,0.22598879039287567,-0.22083993256092072,0.5964001417160034,0.22576597332954407,-0.22085262835025787,0.599172055721283,0.22587387263774872,-0.2208370715379715,0.5837286114692688,0.2278623878955841,-0.22399155795574188,0.5804681777954102,0.2288614958524704,-0.22401389479637146,0.5774543285369873,0.2300211638212204,-0.2240346223115921,0.6020451784133911,0.2330578714609146,-0.11851060390472412,0.5746084451675415,0.2390885204076767,-0.13381007313728333,0.5949229001998901,0.25634607672691345,-0.19786275923252106,0.5830981135368347,0.25851449370384216,-0.2023441642522812,0.6295997500419617,0.32770949602127075,-0.03796524554491043,0.5531796813011169,0.3386670649051666,-0.07466354966163635,0.6409297585487366,0.42881256341934204,0.006514585576951504,0.545761227607727,0.44075796008110046,-0.03770354017615318,0.6508296132087708,0.5210840106010437,-0.09602677077054977,0.5428954362869263,0.5340578556060791,-0.11590959131717682,0.655717134475708,0.5530959963798523,-0.12169986218214035,0.5401788949966431,0.5654559135437012,-0.14449340105056763,0.6511743068695068,0.5523973107337952,-0.1545734703540802,0.5450817942619324,0.5628331303596497,-0.17269523441791534,0.648594856262207,0.5437997579574585,-0.11151965707540512,0.5473077297210693,0.5540511012077332,-0.128601536154747,0.6218767166137695,0.5313780903816223,0.014913110062479973,0.5768494009971619,0.5355825424194336,-0.0150004792958498,0.6295825839042664,0.6956364512443542,0.011077629402279854,0.5791431069374084,0.6943846344947815,-0.0247923843562603,0.636213481426239,0.836103081703186,0.1467682421207428,0.5789740681648254,0.8439702987670898,0.11343991756439209,0.629533052444458,0.8561465740203857,0.15290899574756622,0.5817669034004211,0.8616939187049866,0.11983998864889145,0.6583003401756287,0.8879696130752563,0.03480431064963341,0.5857866406440735,0.9022068977355957,0.00034047337248921394
0.5872939229011536,0.24028128385543823,-0.24011223018169403,0.5915008783340454,0.22635287046432495,-0.2240803837776184,0.5946514010429382,0.2261762022972107,-0.2240988165140152,0.5976207256317139,0.2262287437915802,-0.224087655544281,0.5822002291679382,0.22808577120304108,-0.22792179882526398,0.5788828730583191,0.22903399169445038,-0.22794249653816223,0.5759845972061157,0.2301013320684433,-0.22796587646007538,0.6001746654510498,0.2332681566476822,-0.12009450793266296,0.5729767680168152,0.23906739056110382,-0.1385011225938797,0.593268632888794,0.25656700134277344,-0.20036588609218597,0.5817195177078247,0.2586630582809448,-0.20576170086860657,0.6273223161697388,0.32693561911582947,-0.03767689689993858,0.5511083006858826,0.3382430374622345,-0.0768641009926796,0.6388109922409058,0.4279877543449402,0.01062233466655016,0.5432461500167847,0.4402560889720917,-0.03833414614200592,0.6502010822296143,0.5193331837654114,-0.0900435596704483,0.5412170886993408,0.5336414575576782,-0.11594410985708237,0.6555668711662292,0.5517241358757019,-0.11513037979602814,0.5385851263999939,0.5647590160369873,-0.14461226761341095,0.651093065738678,0.551042377948761,-0.14904706180095673,0.5431296825408936,0.562131941318512,-0.1730950027704239,0.6484124660491943,0.5428802371025085,-0.1059425100684166,0.5454063415527344,0.5536341071128845,-0.12884637713432312,0.6201431155204773,0.5311082005500793,0.015205335803329945,0.5751280188560486,0.5355421900749207,-0.015290423296391964,0.6297975778579712,0.6953704953193665,0.01291062030941248,0.578011155128479,0.6943767666816711,-0.02496311254799366,0.6373981833457947,0.8343727588653564,0.15001025795936584,0.578973114490509,0.8447187542915344,0.11147237569093704,0.630335807800293,0.8538724184036255,0.15632423758506775,0.5817657113075256,0.8626517653465271,0.1176769882440567,0.6584983468055725,0.8875977396965027,0.03693453222513199,0.585776686668396,0.9021450281143188,-0.0032828247640281916
0.5856342315673828,0.24078434705734253,-0.24581429362297058,0.5899614095687866,0.22708427906036377,-0.22934654355049133,0.5930905938148499,0.2270190715789795,-0.22936305403709412,0.5961199402809143,0.22698289155960083,-0.22934937477111816,0.5805355906486511,0.2285444587469101,-0.2338225543498993,0.5770403146743774,0.2294173240661621,-0.2338448315858841,0.5743345618247986,0.2302950918674469,-0.2338649332523346,0.5985227823257446,0.23386110365390778,-0.12387718260288239,0.571117639541626,0.2390838861465454,-0.1457579880952835,0.5914323329925537,0.257107138633728,-0.20568111538887024,0.5798962712287903,0.25906094908714294,-0.21206453442573547,0.6250216960906982,0.3269760012626648,-0.03869146108627319,0.5485648512840271,0.338267982006073,-0.08531223982572556,0.6366546154022217,0.4280071258544922,0.011869284324347973,0.540296733379364,0.44018417596817017,-0.048095181584358215,0.6493488550186157,0.5192975997924805,-0.08882427960634232,0.5391952395439148,0.5322603583335876,-0.12646745145320892,0.6553138494491577,0.5516276955604553,-0.11330763250589371,0.536332368850708,0.5634444355964661,-0.15544408559799194,0.6508587598800659,0.550951361656189,-0.1474582701921463,0.5405711531639099,0.5606640577316284,-0.18331016600131989,0.6480476260185242,0.5428735017776489,-0.10480403900146484,0.5431187152862549,0.5520264506340027,-0.13913951814174652,0.6184859871864319,0.5310571193695068,0.017143039032816887,0.5732126832008362,0.535820722579956,-0.017224209383130074,0.6330251693725586,0.692635178565979,0.017828086391091347,0.5764493346214294,0.6944310665130615,-0.03208967298269272,0.6388738751411438,0.8314014077186584,0.16266177594661713,0.5790330171585083,0.8449402451515198,0.0998285561800003,0.6312897205352783,0.8512977361679077,0.1701074242591858,0.5819162726402283,0.8634322881698608,0.10563810169696808,0.6595112681388855,0.8872947096824646,0.05691026523709297,0.5857052206993103,0.9023765921592712,-0.01528452429920435
0.5838493704795837,0.24117423593997955,-0.24583928287029266,0.5882090926170349,0.2277945876121521,-0.22956128418445587,0.5912905335426331,0.22780755162239075,-0.2295684963464737,0.5942736864089966,0.22770164906978607,-0.229549378156662,0.5788313150405884,0.22920621931552887,-0.23357586562633514,0.5753886699676514,0.23010864853858948,-0.23360370099544525,0.572632908821106,0.23087193071842194,-0.23362840712070465,0.5966556072235107,0.23445461690425873,-0.1261821687221527,0.5694434642791748,0.2393883615732193,-0.14581844210624695,0.5897085666656494,0.2574778199195862,-0.206648588180542,0.5781531929969788,0.2593340575695038,-0.21240781247615814,0.6231966614723206,0.32730138301849365,-0.042988162487745285,0.5466226935386658,0.33827298879623413,-0.08722259849309921,0.6347131729125977,0.4282982051372528,0.01064619142562151,0.5380898714065552,0.44010844826698303,-0.04989871755242348,0.6486243009567261,0.5193389058113098,-0.08589576929807663,0.5368492007255554,0.5321530699729919,-0.12452412396669388,0.6552579402923584,0.551308274269104,-0.10788413137197495,0.5340516567230225,0.5628623962402344,-0.1526540070772171,0.6507070660591125,0.5506249070167542,-0.14168666303157806,0.5384906530380249,0.5603137612342834,-0.1799052357673645,0.6476881504058838,0.5428205728530884,-0.10154455155134201,0.5412981510162354,0.5519348382949829,-0.13691291213035583,0.6167579889297485,0.5308476090431213,0.017068566754460335,0.571151614189148,0.5358420014381409,-0.017149407416582108,0.6364142894744873,0.6869120597839355,0.012634768150746822,0.5741901397705078,0.6924289464950562,-0.044394779950380325,0.6409311294555664,0.826191246509552,0.1599568873643875,0.5791232585906982,0.8449905514717102,0.08981337398290634,0.6336548328399658,0.8464548587799072,0.16752655804157257,0.582119345664978,0.8634184002876282,0.09598813205957413,0.6599748134613037,0.8852424025535583,0.05432303622364998,0.5858404040336609,0.9025384783744812,-0.024607496336102486
0.5825895071029663,0.24142219126224518,-0.26426777243614197,0.5868088603019714,0.22811798751354218,-0.2476193904876709,0.5899379253387451,0.22814567387104034,-0.24762719869613647,0.5926747918128967,0.22801174223423004,-0.2476172298192978,0.5773924589157104,0.22953155636787415,-0.2523104250431061,0.574030876159668,0.23049305379390717,-0.25233542919158936,0.5710785388946533,0.2312449812889099,-0.25235968828201294,0.5948613286018372,0.23477676510810852,-0.14205710589885712,0.5676877498626709,0.23964738845825195,-0.16533273458480835,0.5884044766426086,0.25779199600219727,-0.22417974472045898,0.5768659710884094,0.25968798995018005,-0.23099856078624725,0.6211259365081787,0.32732048630714417,-0.05800073966383934,0.5446216464042664,0.3384118974208832,-0.10277925431728363,0.6322126984596252,0.428489625453949,-0.005974799860268831,0.535100519657135,0.4399203658103943,-0.06652233749628067,0.6478093862533569,0.5173104405403137,-0.10894040763378143,0.5340865254402161,0.5313090085983276,-0.14213091135025024,0.6551826596260071,0.5484439134597778,-0.133124440908432,0.5316617488861084,0.5621606111526489,-0.17080546915531158,0.6504296064376831,0.54789137840271,-0.16694852709770203,0.5364178419113159,0.5595329999923706,-0.19652947783470154,0.6470974087715149,0.5406174659729004,-0.12490574270486832,0.539354681968689,0.5510798692703247,-0.1539110541343689,0.6149568557739258,0.5301183462142944,0.017052121460437775,0.5692484378814697,0.5359771251678467,-0.017129693180322647,0.6410123705863953,0.6789623498916626,0.006406722124665976,0.5735714435577393,0.6920149922370911,-0.052335064858198166,0.6413809657096863,0.8074446320533752,0.21048714220523834,0.579191267490387,0.8442509770393372,0.09596560150384903,0.6341696381568909,0.823835015296936,0.22568370401859283,0.5821195840835571,0.8619632124900818,0.10185466706752777,0.6616210341453552,0.8744485974311829,0.12235036492347717,0.5858563184738159,0.9027038812637329,-0.01776791363954544
0.5808852314949036,0.24164029955863953,-0.26287001371383667,0.5851919054985046,0.228394016623497,-0.24570830166339874,0.5885055065155029,0.22843655943870544,-0.24571028351783752,0.5910390615463257,0.22828075289726257,-0.2456992119550705,0.5755907893180847,0.22971831262111664,-0.2488667517900467,0.5722178220748901,0.23070505261421204,-0.24888570606708527,0.5691384077072144,0.23141691088676453,-0.24890145659446716,0.5932771563529968,0.23495331406593323,-0.1404426395893097,0.5659205913543701,0.23969684541225433,-0.15694424510002136,0.5868501663208008,0.2581622898578644,-0.22323690354824066,0.5750837326049805,0.2600041329860687,-0.2279832512140274,0.6193123459815979,0.3281604051589966,-0.06335429102182388,0.5430606603622437,0.3384101092815399,-0.09441138058900833,0.6309611201286316,0.4288637936115265,-0.021667245775461197,0.5332579016685486,0.43951845169067383,-0.05708238109946251,0.6471309661865234,0.5169563293457031,-0.13634644448757172,0.5317668914794922,0.5316721200942993,-0.13360150158405304,0.6551551818847656,0.5471840500831604,-0.16313762962818146,0.5297573804855347,0.5624659657478333,-0.16170090436935425,0.6503480076789856,0.5464085936546326,-0.19503264129161835,0.5343253016471863,0.5600874423980713,-0.18847227096557617,0.6467251181602478,0.5392183661460876,-0.1515677273273468,0.5372335314750671,0.5521290898323059,-0.1456124484539032,0.6138492822647095,0.5296950936317444,0.01595916785299778,0.5680753588676453,0.5362706780433655,-0.01603013649582863,0.6459634304046631,0.6645504236221313,-0.08135856688022614,0.573080837726593,0.6915155649185181,-0.07136140018701553,0.6411113142967224,0.7896535396575928,0.17113837599754333,0.579217791557312,0.8435447812080383,0.09478075057268143,0.6340186595916748,0.8028293251991272,0.22465205192565918,0.5821141600608826,0.8617870807647705,0.10360732674598694,0.6623085737228394,0.8595793843269348,0.0870828777551651,0.5859190821647644,0.9027097225189209,-0.016206391155719757
